Unnamed: 0_x,Entity,Year,Terrorist attacks,Oil Reserves (Barrels),Percentage of World Reserves,Country,Government Integrity,Judicial Effectiveness,Trade Freedom,Property Rights,Unnamed: 0_y,Lockheed Martin (Billion USD),General Dynamics (Billion USD)
2042,Thailand,2004,44,404890000,0.025,Thailand,38.1,35.2,72.8,45.0,10,35.5,19.2
2043,Thailand,2005,155,404890000,0.025,Thailand,38.1,35.2,72.8,45.0,11,37.7,21.0
2044,Thailand,2006,202,404890000,0.025,Thailand,38.1,35.2,72.8,45.0,12,39.6,24.1
2045,Thailand,2007,293,404890000,0.025,Thailand,38.1,35.2,72.8,45.0,13,41.9,27.2
2046,Thailand,2008,200,404890000,0.025,Thailand,38.1,35.2,72.8,45.0,14,42.7,29.3
2047,Thailand,2009,298,404890000,0.025,Thailand,38.1,35.2,72.8,45.0,15,45.2,32.0
2048,Thailand,2010,253,404890000,0.025,Thailand,38.1,35.2,72.8,45.0,16,45.7,32.5
2049,Thailand,2011,182,404890000,0.025,Thailand,38.1,35.2,72.8,45.0,17,46.5,32.7
2050,Thailand,2012,280,404890000,0.025,Thailand,38.1,35.2,72.8,45.0,18,47.2,31.5
2051,Thailand,2013,472,404890000,0.025,Thailand,38.1,35.2,72.8,45.0,19,45.3,30.9
2052,Thailand,2014,423,404890000,0.025,Thailand,38.1,35.2,72.8,45.0,20,45.6,30.8
2053,Thailand,2015,278,404890000,0.025,Thailand,38.1,35.2,72.8,45.0,21,46.1,31.8
2054,Thailand,2016,329,404890000,0.025,Thailand,38.1,35.2,72.8,45.0,22,47.2,30.6
2055,Thailand,2017,179,404890000,0.025,Thailand,38.1,35.2,72.8,45.0,23,50.0,31.0
2056,Thailand,2018,182,404890000,0.025,Thailand,38.1,35.2,72.8,45.0,24,53.8,36.2
2057,Thailand,2019,130,404890000,0.025,Thailand,38.1,35.2,72.8,45.0,25,59.8,39.3
2058,Thailand,2020,39,404890000,0.025,Thailand,38.1,35.2,72.8,45.0,26,65.4,38.0
2059,Thailand,2021,27,404890000,0.025,Thailand,38.1,35.2,72.8,45.0,27,67.1,38.5
2060,Trinidad and Tobago,1994,1,728300000,0.044,Trinidad and Tobago,44.8,59.8,68.6,58.1,0,22.9,3.2
2061,Trinidad and Tobago,1995,4,728300000,0.044,Trinidad and Tobago,44.8,59.8,68.6,58.1,1,22.8,3.1
2062,Trinidad and Tobago,1996,3,728300000,0.044,Trinidad and Tobago,44.8,59.8,68.6,58.1,2,26.8,3.1
2063,Trinidad and Tobago,1997,0,728300000,0.044,Trinidad and Tobago,44.8,59.8,68.6,58.1,3,28.0,3.6
2064,Trinidad and Tobago,1998,0,728300000,0.044,Trinidad and Tobago,44.8,59.8,68.6,58.1,4,26.0,7.4
2065,Trinidad and Tobago,1999,0,728300000,0.044,Trinidad and Tobago,44.8,59.8,68.6,58.1,5,25.0,8.9
2066,Trinidad and Tobago,2000,0,728300000,0.044,Trinidad and Tobago,44.8,59.8,68.6,58.1,6,24.5,10.4
2067,Trinidad and Tobago,2001,0,728300000,0.044,Trinidad and Tobago,44.8,59.8,68.6,58.1,7,24.0,12.0
2068,Trinidad and Tobago,2002,0,728300000,0.044,Trinidad and Tobago,44.8,59.8,68.6,58.1,8,26.5,13.7
2069,Trinidad and Tobago,2003,0,728300000,0.044,Trinidad and Tobago,44.8,59.8,68.6,58.1,9,31.8,16.4
2070,Trinidad and Tobago,2004,0,728300000,0.044,Trinidad and Tobago,44.8,59.8,68.6,58.1,10,35.5,19.2
2071,Trinidad and Tobago,2005,2,728300000,0.044,Trinidad and Tobago,44.8,59.8,68.6,58.1,11,37.7,21.0
2072,Trinidad and Tobago,2006,0,728300000,0.044,Trinidad and Tobago,44.8,59.8,68.6,58.1,12,39.6,24.1
2073,Trinidad and Tobago,2007,0,728300000,0.044,Trinidad and Tobago,44.8,59.8,68.6,58.1,13,41.9,27.2
2074,Trinidad and Tobago,2008,0,728300000,0.044,Trinidad and Tobago,44.8,59.8,68.6,58.1,14,42.7,29.3
2075,Trinidad and Tobago,2009,0,728300000,0.044,Trinidad and Tobago,44.8,59.8,68.6,58.1,15,45.2,32.0
2076,Trinidad and Tobago,2010,1,728300000,0.044,Trinidad and Tobago,44.8,59.8,68.6,58.1,16,45.7,32.5
2077,Trinidad and Tobago,2011,0,728300000,0.044,Trinidad and Tobago,44.8,59.8,68.6,58.1,17,46.5,32.7
2078,Trinidad and Tobago,2012,0,728300000,0.044,Trinidad and Tobago,44.8,59.8,68.6,58.1,18,47.2,31.5
2079,Trinidad and Tobago,2013,3,728300000,0.044,Trinidad and Tobago,44.8,59.8,68.6,58.1,19,45.3,30.9
2080,Trinidad and Tobago,2014,0,728300000,0.044,Trinidad and Tobago,44.8,59.8,68.6,58.1,20,45.6,30.8
2081,Trinidad and Tobago,2015,1,728300000,0.044,Trinidad and Tobago,44.8,59.8,68.6,58.1,21,46.1,31.8
2082,Trinidad and Tobago,2016,0,728300000,0.044,Trinidad and Tobago,44.8,59.8,68.6,58.1,22,47.2,30.6
2083,Trinidad and Tobago,2017,0,728300000,0.044,Trinidad and Tobago,44.8,59.8,68.6,58.1,23,50.0,31.0
2084,Trinidad and Tobago,2018,1,728300000,0.044,Trinidad and Tobago,44.8,59.8,68.6,58.1,24,53.8,36.2
2085,Trinidad and Tobago,2019,1,728300000,0.044,Trinidad and Tobago,44.8,59.8,68.6,58.1,25,59.8,39.3
2086,Trinidad and Tobago,2020,1,728300000,0.044,Trinidad and Tobago,44.8,59.8,68.6,58.1,26,65.4,38.0
2087,Trinidad and Tobago,2021,0,728300000,0.044,Trinidad and Tobago,44.8,59.8,68.6,58.1,27,67.1,38.5
2088,Tunisia,1994,1,425000000,0.026,Tunisia,42.4,40.5,53.2,60.8,0,22.9,3.2
2089,Tunisia,1995,1,425000000,0.026,Tunisia,42.4,40.5,53.2,60.8,1,22.8,3.1
2090,Tunisia,1996,0,425000000,0.026,Tunisia,42.4,40.5,53.2,60.8,2,26.8,3.1
2091,Tunisia,1997,0,425000000,0.026,Tunisia,42.4,40.5,53.2,60.8,3,28.0,3.6
2092,Tunisia,1998,0,425000000,0.026,Tunisia,42.4,40.5,53.2,60.8,4,26.0,7.4
2093,Tunisia,1999,0,425000000,0.026,Tunisia,42.4,40.5,53.2,60.8,5,25.0,8.9
2094,Tunisia,2000,1,425000000,0.026,Tunisia,42.4,40.5,53.2,60.8,6,24.5,10.4
2095,Tunisia,2001,1,425000000,0.026,Tunisia,42.4,40.5,53.2,60.8,7,24.0,12.0
2096,Tunisia,2002,1,425000000,0.026,Tunisia,42.4,40.5,53.2,60.8,8,26.5,13.7
2097,Tunisia,2003,0,425000000,0.026,Tunisia,42.4,40.5,53.2,60.8,9,31.8,16.4
2098,Tunisia,2004,0,425000000,0.026,Tunisia,42.4,40.5,53.2,60.8,10,35.5,19.2
2099,Tunisia,2005,0,425000000,0.026,Tunisia,42.4,40.5,53.2,60.8,11,37.7,21.0
2100,Tunisia,2006,0,425000000,0.026,Tunisia,42.4,40.5,53.2,60.8,12,39.6,24.1
2101,Tunisia,2007,1,425000000,0.026,Tunisia,42.4,40.5,53.2,60.8,13,41.9,27.2
2102,Tunisia,2008,1,425000000,0.026,Tunisia,42.4,40.5,53.2,60.8,14,42.7,29.3
2103,Tunisia,2009,0,425000000,0.026,Tunisia,42.4,40.5,53.2,60.8,15,45.2,32.0
2104,Tunisia,2010,0,425000000,0.026,Tunisia,42.4,40.5,53.2,60.8,16,45.7,32.5
2105,Tunisia,2011,3,425000000,0.026,Tunisia,42.4,40.5,53.2,60.8,17,46.5,32.7
2106,Tunisia,2012,3,425000000,0.026,Tunisia,42.4,40.5,53.2,60.8,18,47.2,31.5
2107,Tunisia,2013,29,425000000,0.026,Tunisia,42.4,40.5,53.2,60.8,19,45.3,30.9
2108,Tunisia,2014,23,425000000,0.026,Tunisia,42.4,40.5,53.2,60.8,20,45.6,30.8
2109,Tunisia,2015,19,425000000,0.026,Tunisia,42.4,40.5,53.2,60.8,21,46.1,31.8
2110,Tunisia,2016,12,425000000,0.026,Tunisia,42.4,40.5,53.2,60.8,22,47.2,30.6
2111,Tunisia,2017,4,425000000,0.026,Tunisia,42.4,40.5,53.2,60.8,23,50.0,31.0
2112,Tunisia,2018,19,425000000,0.026,Tunisia,42.4,40.5,53.2,60.8,24,53.8,36.2
2113,Tunisia,2019,16,425000000,0.026,Tunisia,42.4,40.5,53.2,60.8,25,59.8,39.3
2114,Tunisia,2020,5,425000000,0.026,Tunisia,42.4,40.5,53.2,60.8,26,65.4,38.0
2115,Tunisia,2021,4,425000000,0.026,Tunisia,42.4,40.5,53.2,60.8,27,67.1,38.5
2116,Turkmenistan,1994,0,600000000,0.036,Turkmenistan,7.8,10.0,74.2,18.1,0,22.9,3.2
2117,Turkmenistan,1995,0,600000000,0.036,Turkmenistan,7.8,10.0,74.2,18.1,1,22.8,3.1
2118,Turkmenistan,1996,0,600000000,0.036,Turkmenistan,7.8,10.0,74.2,18.1,2,26.8,3.1
2119,Turkmenistan,1997,0,600000000,0.036,Turkmenistan,7.8,10.0,74.2,18.1,3,28.0,3.6
2120,Turkmenistan,1998,0,600000000,0.036,Turkmenistan,7.8,10.0,74.2,18.1,4,26.0,7.4
2121,Turkmenistan,1999,0,600000000,0.036,Turkmenistan,7.8,10.0,74.2,18.1,5,25.0,8.9
2122,Turkmenistan,2000,0,600000000,0.036,Turkmenistan,7.8,10.0,74.2,18.1,6,24.5,10.4
2123,Turkmenistan,2001,0,600000000,0.036,Turkmenistan,7.8,10.0,74.2,18.1,7,24.0,12.0
2124,Turkmenistan,2002,1,600000000,0.036,Turkmenistan,7.8,10.0,74.2,18.1,8,26.5,13.7
2125,Turkmenistan,2003,0,600000000,0.036,Turkmenistan,7.8,10.0,74.2,18.1,9,31.8,16.4
2126,Turkmenistan,2004,0,600000000,0.036,Turkmenistan,7.8,10.0,74.2,18.1,10,35.5,19.2
2127,Turkmenistan,2005,0,600000000,0.036,Turkmenistan,7.8,10.0,74.2,18.1,11,37.7,21.0
2128,Turkmenistan,2006,0,600000000,0.036,Turkmenistan,7.8,10.0,74.2,18.1,12,39.6,24.1
2129,Turkmenistan,2007,0,600000000,0.036,Turkmenistan,7.8,10.0,74.2,18.1,13,41.9,27.2
2130,Turkmenistan,2008,0,600000000,0.036,Turkmenistan,7.8,10.0,74.2,18.1,14,42.7,29.3
2131,Turkmenistan,2009,0,600000000,0.036,Turkmenistan,7.8,10.0,74.2,18.1,15,45.2,32.0
2132,Turkmenistan,2010,0,600000000,0.036,Turkmenistan,7.8,10.0,74.2,18.1,16,45.7,32.5
2133,Turkmenistan,2011,0,600000000,0.036,Turkmenistan,7.8,10.0,74.2,18.1,17,46.5,32.7
2134,Turkmenistan,2012,0,600000000,0.036,Turkmenistan,7.8,10.0,74.2,18.1,18,47.2,31.5
2135,Turkmenistan,2013,0,600000000,0.036,Turkmenistan,7.8,10.0,74.2,18.1,19,45.3,30.9
2136,Turkmenistan,2014,1,600000000,0.036,Turkmenistan,7.8,10.0,74.2,18.1,20,45.6,30.8
2137,Turkmenistan,2015,0,600000000,0.036,Turkmenistan,7.8,10.0,74.2,18.1,21,46.1,31.8
2138,Turkmenistan,2016,0,600000000,0.036,Turkmenistan,7.8,10.0,74.2,18.1,22,47.2,30.6
2139,Turkmenistan,2017,0,600000000,0.036,Turkmenistan,7.8,10.0,74.2,18.1,23,50.0,31.0
2140,Turkmenistan,2018,0,600000000,0.036,Turkmenistan,7.8,10.0,74.2,18.1,24,53.8,36.2
2141,Turkmenistan,2019,0,600000000,0.036,Turkmenistan,7.8,10.0,74.2,18.1,25,59.8,39.3
2142,Turkmenistan,2020,0,600000000,0.036,Turkmenistan,7.8,10.0,74.2,18.1,26,65.4,38.0
2143,Turkmenistan,2021,0,600000000,0.036,Turkmenistan,7.8,10.0,74.2,18.1,27,67.1,38.5
2144,Uganda,1994,13,2500000000,0.15,Uganda,23.9,29.2,55.8,47.3,0,22.9,3.2
2145,Uganda,1995,7,2500000000,0.15,Uganda,23.9,29.2,55.8,47.3,1,22.8,3.1
2146,Uganda,1996,29,2500000000,0.15,Uganda,23.9,29.2,55.8,47.3,2,26.8,3.1
2147,Uganda,1997,24,2500000000,0.15,Uganda,23.9,29.2,55.8,47.3,3,28.0,3.6
2148,Uganda,1998,18,2500000000,0.15,Uganda,23.9,29.2,55.8,47.3,4,26.0,7.4
2149,Uganda,1999,19,2500000000,0.15,Uganda,23.9,29.2,55.8,47.3,5,25.0,8.9
2150,Uganda,2000,20,2500000000,0.15,Uganda,23.9,29.2,55.8,47.3,6,24.5,10.4
2151,Uganda,2001,24,2500000000,0.15,Uganda,23.9,29.2,55.8,47.3,7,24.0,12.0
2152,Uganda,2002,24,2500000000,0.15,Uganda,23.9,29.2,55.8,47.3,8,26.5,13.7
2153,Uganda,2003,30,2500000000,0.15,Uganda,23.9,29.2,55.8,47.3,9,31.8,16.4
2154,Uganda,2004,10,2500000000,0.15,Uganda,23.9,29.2,55.8,47.3,10,35.5,19.2
2155,Uganda,2005,11,2500000000,0.15,Uganda,23.9,29.2,55.8,47.3,11,37.7,21.0
2156,Uganda,2006,0,2500000000,0.15,Uganda,23.9,29.2,55.8,47.3,12,39.6,24.1
2157,Uganda,2007,1,2500000000,0.15,Uganda,23.9,29.2,55.8,47.3,13,41.9,27.2
2158,Uganda,2008,7,2500000000,0.15,Uganda,23.9,29.2,55.8,47.3,14,42.7,29.3
2159,Uganda,2009,2,2500000000,0.15,Uganda,23.9,29.2,55.8,47.3,15,45.2,32.0
2160,Uganda,2010,6,2500000000,0.15,Uganda,23.9,29.2,55.8,47.3,16,45.7,32.5
2161,Uganda,2011,0,2500000000,0.15,Uganda,23.9,29.2,55.8,47.3,17,46.5,32.7
2162,Uganda,2012,4,2500000000,0.15,Uganda,23.9,29.2,55.8,47.3,18,47.2,31.5
2163,Uganda,2013,0,2500000000,0.15,Uganda,23.9,29.2,55.8,47.3,19,45.3,30.9
2164,Uganda,2014,6,2500000000,0.15,Uganda,23.9,29.2,55.8,47.3,20,45.6,30.8
2165,Uganda,2015,10,2500000000,0.15,Uganda,23.9,29.2,55.8,47.3,21,46.1,31.8
2166,Uganda,2016,15,2500000000,0.15,Uganda,23.9,29.2,55.8,47.3,22,47.2,30.6
2167,Uganda,2017,13,2500000000,0.15,Uganda,23.9,29.2,55.8,47.3,23,50.0,31.0
2168,Uganda,2018,10,2500000000,0.15,Uganda,23.9,29.2,55.8,47.3,24,53.8,36.2
2169,Uganda,2019,4,2500000000,0.15,Uganda,23.9,29.2,55.8,47.3,25,59.8,39.3
2170,Uganda,2020,5,2500000000,0.15,Uganda,23.9,29.2,55.8,47.3,26,65.4,38.0
2171,Uganda,2021,11,2500000000,0.15,Uganda,23.9,29.2,55.8,47.3,27,67.1,38.5
2172,United Arab Emirates,1994,0,97800000000,5.9,United Arab Emirates,64.9,35.2,78.0,64.8,0,22.9,3.2
2173,United Arab Emirates,1995,2,97800000000,5.9,United Arab Emirates,64.9,35.2,78.0,64.8,1,22.8,3.1
2174,United Arab Emirates,1996,0,97800000000,5.9,United Arab Emirates,64.9,35.2,78.0,64.8,2,26.8,3.1
2175,United Arab Emirates,1997,0,97800000000,5.9,United Arab Emirates,64.9,35.2,78.0,64.8,3,28.0,3.6
2176,United Arab Emirates,1998,0,97800000000,5.9,United Arab Emirates,64.9,35.2,78.0,64.8,4,26.0,7.4
2177,United Arab Emirates,1999,0,97800000000,5.9,United Arab Emirates,64.9,35.2,78.0,64.8,5,25.0,8.9
2178,United Arab Emirates,2000,0,97800000000,5.9,United Arab Emirates,64.9,35.2,78.0,64.8,6,24.5,10.4
2179,United Arab Emirates,2001,0,97800000000,5.9,United Arab Emirates,64.9,35.2,78.0,64.8,7,24.0,12.0
2180,United Arab Emirates,2002,0,97800000000,5.9,United Arab Emirates,64.9,35.2,78.0,64.8,8,26.5,13.7
2181,United Arab Emirates,2003,0,97800000000,5.9,United Arab Emirates,64.9,35.2,78.0,64.8,9,31.8,16.4
2182,United Arab Emirates,2004,0,97800000000,5.9,United Arab Emirates,64.9,35.2,78.0,64.8,10,35.5,19.2
2183,United Arab Emirates,2005,0,97800000000,5.9,United Arab Emirates,64.9,35.2,78.0,64.8,11,37.7,21.0
2184,United Arab Emirates,2006,0,97800000000,5.9,United Arab Emirates,64.9,35.2,78.0,64.8,12,39.6,24.1
2185,United Arab Emirates,2007,0,97800000000,5.9,United Arab Emirates,64.9,35.2,78.0,64.8,13,41.9,27.2
2186,United Arab Emirates,2008,0,97800000000,5.9,United Arab Emirates,64.9,35.2,78.0,64.8,14,42.7,29.3
2187,United Arab Emirates,2009,0,97800000000,5.9,United Arab Emirates,64.9,35.2,78.0,64.8,15,45.2,32.0
2188,United Arab Emirates,2010,2,97800000000,5.9,United Arab Emirates,64.9,35.2,78.0,64.8,16,45.7,32.5
2189,United Arab Emirates,2011,0,97800000000,5.9,United Arab Emirates,64.9,35.2,78.0,64.8,17,46.5,32.7
2190,United Arab Emirates,2012,0,97800000000,5.9,United Arab Emirates,64.9,35.2,78.0,64.8,18,47.2,31.5
2191,United Arab Emirates,2013,1,97800000000,5.9,United Arab Emirates,64.9,35.2,78.0,64.8,19,45.3,30.9
2192,United Arab Emirates,2014,2,97800000000,5.9,United Arab Emirates,64.9,35.2,78.0,64.8,20,45.6,30.8
2193,United Arab Emirates,2015,0,97800000000,5.9,United Arab Emirates,64.9,35.2,78.0,64.8,21,46.1,31.8
2194,United Arab Emirates,2016,0,97800000000,5.9,United Arab Emirates,64.9,35.2,78.0,64.8,22,47.2,30.6
2195,United Arab Emirates,2017,0,97800000000,5.9,United Arab Emirates,64.9,35.2,78.0,64.8,23,50.0,31.0
2196,United Arab Emirates,2018,0,97800000000,5.9,United Arab Emirates,64.9,35.2,78.0,64.8,24,53.8,36.2
2197,United Arab Emirates,2019,0,97800000000,5.9,United Arab Emirates,64.9,35.2,78.0,64.8,25,59.8,39.3
2198,United Arab Emirates,2020,0,97800000000,5.9,United Arab Emirates,64.9,35.2,78.0,64.8,26,65.4,38.0
2199,United Arab Emirates,2021,0,97800000000,5.9,United Arab Emirates,64.9,35.2,78.0,64.8,27,67.1,38.5
2200,United Kingdom,1994,256,2754685000,0.17,United Kingdom,84.1,84.3,83.6,94.6,0,22.9,3.2
2201,United Kingdom,1995,22,2754685000,0.17,United Kingdom,84.1,84.3,83.6,94.6,1,22.8,3.1
2202,United Kingdom,1996,36,2754685000,0.17,United Kingdom,84.1,84.3,83.6,94.6,2,26.8,3.1
2203,United Kingdom,1997,78,2754685000,0.17,United Kingdom,84.1,84.3,83.6,94.6,3,28.0,3.6
2204,United Kingdom,1998,63,2754685000,0.17,United Kingdom,84.1,84.3,83.6,94.6,4,26.0,7.4
2205,United Kingdom,1999,76,2754685000,0.17,United Kingdom,84.1,84.3,83.6,94.6,5,25.0,8.9
2206,United Kingdom,2000,61,2754685000,0.17,United Kingdom,84.1,84.3,83.6,94.6,6,24.5,10.4
2207,United Kingdom,2001,94,2754685000,0.17,United Kingdom,84.1,84.3,83.6,94.6,7,24.0,12.0
2208,United Kingdom,2002,21,2754685000,0.17,United Kingdom,84.1,84.3,83.6,94.6,8,26.5,13.7
2209,United Kingdom,2003,23,2754685000,0.17,United Kingdom,84.1,84.3,83.6,94.6,9,31.8,16.4
2210,United Kingdom,2004,5,2754685000,0.17,United Kingdom,84.1,84.3,83.6,94.6,10,35.5,19.2
2211,United Kingdom,2005,29,2754685000,0.17,United Kingdom,84.1,84.3,83.6,94.6,11,37.7,21.0
2212,United Kingdom,2006,6,2754685000,0.17,United Kingdom,84.1,84.3,83.6,94.6,12,39.6,24.1
2213,United Kingdom,2007,24,2754685000,0.17,United Kingdom,84.1,84.3,83.6,94.6,13,41.9,27.2
2214,United Kingdom,2008,39,2754685000,0.17,United Kingdom,84.1,84.3,83.6,94.6,14,42.7,29.3
2215,United Kingdom,2009,23,2754685000,0.17,United Kingdom,84.1,84.3,83.6,94.6,15,45.2,32.0
2216,United Kingdom,2010,57,2754685000,0.17,United Kingdom,84.1,84.3,83.6,94.6,16,45.7,32.5
2217,United Kingdom,2011,47,2754685000,0.17,United Kingdom,84.1,84.3,83.6,94.6,17,46.5,32.7
2218,United Kingdom,2012,54,2754685000,0.17,United Kingdom,84.1,84.3,83.6,94.6,18,47.2,31.5
2219,United Kingdom,2013,136,2754685000,0.17,United Kingdom,84.1,84.3,83.6,94.6,19,45.3,30.9
2220,United Kingdom,2014,104,2754685000,0.17,United Kingdom,84.1,84.3,83.6,94.6,20,45.6,30.8
2221,United Kingdom,2015,114,2754685000,0.17,United Kingdom,84.1,84.3,83.6,94.6,21,46.1,31.8
2222,United Kingdom,2016,104,2754685000,0.17,United Kingdom,84.1,84.3,83.6,94.6,22,47.2,30.6
2223,United Kingdom,2017,123,2754685000,0.17,United Kingdom,84.1,84.3,83.6,94.6,23,50.0,31.0
2224,United Kingdom,2018,101,2754685000,0.17,United Kingdom,84.1,84.3,83.6,94.6,24,53.8,36.2
2225,United Kingdom,2019,85,2754685000,0.17,United Kingdom,84.1,84.3,83.6,94.6,25,59.8,39.3
2226,United Kingdom,2020,90,2754685000,0.17,United Kingdom,84.1,84.3,83.6,94.6,26,65.4,38.0
2227,United Kingdom,2021,40,2754685000,0.17,United Kingdom,84.1,84.3,83.6,94.6,27,67.1,38.5
2228,United States,1994,55,35230000000,2.1,United States,74.8,76.4,75.6,95.1,0,22.9,3.2
2229,United States,1995,60,35230000000,2.1,United States,74.8,76.4,75.6,95.1,1,22.8,3.1
2230,United States,1996,35,35230000000,2.1,United States,74.8,76.4,75.6,95.1,2,26.8,3.1
2231,United States,1997,42,35230000000,2.1,United States,74.8,76.4,75.6,95.1,3,28.0,3.6
2232,United States,1998,31,35230000000,2.1,United States,74.8,76.4,75.6,95.1,4,26.0,7.4
2233,United States,1999,54,35230000000,2.1,United States,74.8,76.4,75.6,95.1,5,25.0,8.9
2234,United States,2000,42,35230000000,2.1,United States,74.8,76.4,75.6,95.1,6,24.5,10.4
2235,United States,2001,47,35230000000,2.1,United States,74.8,76.4,75.6,95.1,7,24.0,12.0
2236,United States,2002,33,35230000000,2.1,United States,74.8,76.4,75.6,95.1,8,26.5,13.7
2237,United States,2003,35,35230000000,2.1,United States,74.8,76.4,75.6,95.1,9,31.8,16.4
2238,United States,2004,9,35230000000,2.1,United States,74.8,76.4,75.6,95.1,10,35.5,19.2
2239,United States,2005,21,35230000000,2.1,United States,74.8,76.4,75.6,95.1,11,37.7,21.0
2240,United States,2006,6,35230000000,2.1,United States,74.8,76.4,75.6,95.1,12,39.6,24.1
2241,United States,2007,11,35230000000,2.1,United States,74.8,76.4,75.6,95.1,13,41.9,27.2
2242,United States,2008,18,35230000000,2.1,United States,74.8,76.4,75.6,95.1,14,42.7,29.3
2243,United States,2009,12,35230000000,2.1,United States,74.8,76.4,75.6,95.1,15,45.2,32.0
2244,United States,2010,19,35230000000,2.1,United States,74.8,76.4,75.6,95.1,16,45.7,32.5
2245,United States,2011,9,35230000000,2.1,United States,74.8,76.4,75.6,95.1,17,46.5,32.7
2246,United States,2012,20,35230000000,2.1,United States,74.8,76.4,75.6,95.1,18,47.2,31.5
2247,United States,2013,20,35230000000,2.1,United States,74.8,76.4,75.6,95.1,19,45.3,30.9
2248,United States,2014,29,35230000000,2.1,United States,74.8,76.4,75.6,95.1,20,45.6,30.8
2249,United States,2015,41,35230000000,2.1,United States,74.8,76.4,75.6,95.1,21,46.1,31.8
2250,United States,2016,68,35230000000,2.1,United States,74.8,76.4,75.6,95.1,22,47.2,30.6
2251,United States,2017,66,35230000000,2.1,United States,74.8,76.4,75.6,95.1,23,50.0,31.0
2252,United States,2018,76,35230000000,2.1,United States,74.8,76.4,75.6,95.1,24,53.8,36.2
2253,United States,2019,72,35230000000,2.1,United States,74.8,76.4,75.6,95.1,25,59.8,39.3
2254,United States,2020,103,35230000000,2.1,United States,74.8,76.4,75.6,95.1,26,65.4,38.0
2255,United States,2021,26,35230000000,2.1,United States,74.8,76.4,75.6,95.1,27,67.1,38.5
2256,Uzbekistan,1994,0,594000000,0.036,Uzbekistan,29.1,15.3,75.6,32.9,0,22.9,3.2
2257,Uzbekistan,1995,1,594000000,0.036,Uzbekistan,29.1,15.3,75.6,32.9,1,22.8,3.1
2258,Uzbekistan,1996,0,594000000,0.036,Uzbekistan,29.1,15.3,75.6,32.9,2,26.8,3.1
2259,Uzbekistan,1997,0,594000000,0.036,Uzbekistan,29.1,15.3,75.6,32.9,3,28.0,3.6
2260,Uzbekistan,1998,0,594000000,0.036,Uzbekistan,29.1,15.3,75.6,32.9,4,26.0,7.4
2261,Uzbekistan,1999,8,594000000,0.036,Uzbekistan,29.1,15.3,75.6,32.9,5,25.0,8.9
2262,Uzbekistan,2000,0,594000000,0.036,Uzbekistan,29.1,15.3,75.6,32.9,6,24.5,10.4
2263,Uzbekistan,2001,0,594000000,0.036,Uzbekistan,29.1,15.3,75.6,32.9,7,24.0,12.0
2264,Uzbekistan,2002,0,594000000,0.036,Uzbekistan,29.1,15.3,75.6,32.9,8,26.5,13.7
2265,Uzbekistan,2003,0,594000000,0.036,Uzbekistan,29.1,15.3,75.6,32.9,9,31.8,16.4
2266,Uzbekistan,2004,5,594000000,0.036,Uzbekistan,29.1,15.3,75.6,32.9,10,35.5,19.2
2267,Uzbekistan,2005,2,594000000,0.036,Uzbekistan,29.1,15.3,75.6,32.9,11,37.7,21.0
2268,Uzbekistan,2006,0,594000000,0.036,Uzbekistan,29.1,15.3,75.6,32.9,12,39.6,24.1
2269,Uzbekistan,2007,0,594000000,0.036,Uzbekistan,29.1,15.3,75.6,32.9,13,41.9,27.2
2270,Uzbekistan,2008,0,594000000,0.036,Uzbekistan,29.1,15.3,75.6,32.9,14,42.7,29.3
2271,Uzbekistan,2009,2,594000000,0.036,Uzbekistan,29.1,15.3,75.6,32.9,15,45.2,32.0
2272,Uzbekistan,2010,0,594000000,0.036,Uzbekistan,29.1,15.3,75.6,32.9,16,45.7,32.5
2273,Uzbekistan,2011,0,594000000,0.036,Uzbekistan,29.1,15.3,75.6,32.9,17,46.5,32.7
2274,Uzbekistan,2012,0,594000000,0.036,Uzbekistan,29.1,15.3,75.6,32.9,18,47.2,31.5
2275,Uzbekistan,2013,0,594000000,0.036,Uzbekistan,29.1,15.3,75.6,32.9,19,45.3,30.9
2276,Uzbekistan,2014,0,594000000,0.036,Uzbekistan,29.1,15.3,75.6,32.9,20,45.6,30.8
2277,Uzbekistan,2015,1,594000000,0.036,Uzbekistan,29.1,15.3,75.6,32.9,21,46.1,31.8
2278,Uzbekistan,2016,0,594000000,0.036,Uzbekistan,29.1,15.3,75.6,32.9,22,47.2,30.6
2279,Uzbekistan,2017,0,594000000,0.036,Uzbekistan,29.1,15.3,75.6,32.9,23,50.0,31.0
2280,Uzbekistan,2018,0,594000000,0.036,Uzbekistan,29.1,15.3,75.6,32.9,24,53.8,36.2
2281,Uzbekistan,2019,0,594000000,0.036,Uzbekistan,29.1,15.3,75.6,32.9,25,59.8,39.3
2282,Uzbekistan,2020,0,594000000,0.036,Uzbekistan,29.1,15.3,75.6,32.9,26,65.4,38.0
2283,Uzbekistan,2021,0,594000000,0.036,Uzbekistan,29.1,15.3,75.6,32.9,27,67.1,38.5
2284,Venezuela,1994,12,299953000000,18.2,Venezuela,6.4,3.3,42.2,0.0,0,22.9,3.2
2285,Venezuela,1995,11,299953000000,18.2,Venezuela,6.4,3.3,42.2,0.0,1,22.8,3.1
2286,Venezuela,1996,12,299953000000,18.2,Venezuela,6.4,3.3,42.2,0.0,2,26.8,3.1
2287,Venezuela,1997,41,299953000000,18.2,Venezuela,6.4,3.3,42.2,0.0,3,28.0,3.6
