,Entity,Year,Terrorist attacks,Oil Reserves (Barrels),Percentage of World Reserves,Country,Government Integrity,Judicial Effectiveness,Trade Freedom,Property Rights
2260,Uzbekistan,1998,0,594000000,0.036,Uzbekistan,29.1,15.3,75.6,32.9
2261,Uzbekistan,1999,8,594000000,0.036,Uzbekistan,29.1,15.3,75.6,32.9
2262,Uzbekistan,2000,0,594000000,0.036,Uzbekistan,29.1,15.3,75.6,32.9
2263,Uzbekistan,2001,0,594000000,0.036,Uzbekistan,29.1,15.3,75.6,32.9
2264,Uzbekistan,2002,0,594000000,0.036,Uzbekistan,29.1,15.3,75.6,32.9
2265,Uzbekistan,2003,0,594000000,0.036,Uzbekistan,29.1,15.3,75.6,32.9
2266,Uzbekistan,2004,5,594000000,0.036,Uzbekistan,29.1,15.3,75.6,32.9
2267,Uzbekistan,2005,2,594000000,0.036,Uzbekistan,29.1,15.3,75.6,32.9
2268,Uzbekistan,2006,0,594000000,0.036,Uzbekistan,29.1,15.3,75.6,32.9
2269,Uzbekistan,2007,0,594000000,0.036,Uzbekistan,29.1,15.3,75.6,32.9
2270,Uzbekistan,2008,0,594000000,0.036,Uzbekistan,29.1,15.3,75.6,32.9
2271,Uzbekistan,2009,2,594000000,0.036,Uzbekistan,29.1,15.3,75.6,32.9
2272,Uzbekistan,2010,0,594000000,0.036,Uzbekistan,29.1,15.3,75.6,32.9
2273,Uzbekistan,2011,0,594000000,0.036,Uzbekistan,29.1,15.3,75.6,32.9
2274,Uzbekistan,2012,0,594000000,0.036,Uzbekistan,29.1,15.3,75.6,32.9
2275,Uzbekistan,2013,0,594000000,0.036,Uzbekistan,29.1,15.3,75.6,32.9
2276,Uzbekistan,2014,0,594000000,0.036,Uzbekistan,29.1,15.3,75.6,32.9
2277,Uzbekistan,2015,1,594000000,0.036,Uzbekistan,29.1,15.3,75.6,32.9
2278,Uzbekistan,2016,0,594000000,0.036,Uzbekistan,29.1,15.3,75.6,32.9
2279,Uzbekistan,2017,0,594000000,0.036,Uzbekistan,29.1,15.3,75.6,32.9
2280,Uzbekistan,2018,0,594000000,0.036,Uzbekistan,29.1,15.3,75.6,32.9
2281,Uzbekistan,2019,0,594000000,0.036,Uzbekistan,29.1,15.3,75.6,32.9
2282,Uzbekistan,2020,0,594000000,0.036,Uzbekistan,29.1,15.3,75.6,32.9
2283,Uzbekistan,2021,0,594000000,0.036,Uzbekistan,29.1,15.3,75.6,32.9
2284,Venezuela,1994,12,299953000000,18.2,Venezuela,6.4,3.3,42.2,0.0
2285,Venezuela,1995,11,299953000000,18.2,Venezuela,6.4,3.3,42.2,0.0
2286,Venezuela,1996,12,299953000000,18.2,Venezuela,6.4,3.3,42.2,0.0
2287,Venezuela,1997,41,299953000000,18.2,Venezuela,6.4,3.3,42.2,0.0
2288,Venezuela,1998,1,299953000000,18.2,Venezuela,6.4,3.3,42.2,0.0
2289,Venezuela,1999,5,299953000000,18.2,Venezuela,6.4,3.3,42.2,0.0
2290,Venezuela,2000,0,299953000000,18.2,Venezuela,6.4,3.3,42.2,0.0
2291,Venezuela,2001,5,299953000000,18.2,Venezuela,6.4,3.3,42.2,0.0
2292,Venezuela,2002,5,299953000000,18.2,Venezuela,6.4,3.3,42.2,0.0
2293,Venezuela,2003,8,299953000000,18.2,Venezuela,6.4,3.3,42.2,0.0
2294,Venezuela,2004,0,299953000000,18.2,Venezuela,6.4,3.3,42.2,0.0
2295,Venezuela,2005,0,299953000000,18.2,Venezuela,6.4,3.3,42.2,0.0
2296,Venezuela,2006,0,299953000000,18.2,Venezuela,6.4,3.3,42.2,0.0
2297,Venezuela,2007,2,299953000000,18.2,Venezuela,6.4,3.3,42.2,0.0
2298,Venezuela,2008,1,299953000000,18.2,Venezuela,6.4,3.3,42.2,0.0
2299,Venezuela,2009,3,299953000000,18.2,Venezuela,6.4,3.3,42.2,0.0
2300,Venezuela,2010,0,299953000000,18.2,Venezuela,6.4,3.3,42.2,0.0
2301,Venezuela,2011,0,299953000000,18.2,Venezuela,6.4,3.3,42.2,0.0
2302,Venezuela,2012,1,299953000000,18.2,Venezuela,6.4,3.3,42.2,0.0
2303,Venezuela,2013,1,299953000000,18.2,Venezuela,6.4,3.3,42.2,0.0
2304,Venezuela,2014,4,299953000000,18.2,Venezuela,6.4,3.3,42.2,0.0
2305,Venezuela,2015,3,299953000000,18.2,Venezuela,6.4,3.3,42.2,0.0
2306,Venezuela,2016,6,299953000000,18.2,Venezuela,6.4,3.3,42.2,0.0
2307,Venezuela,2017,17,299953000000,18.2,Venezuela,6.4,3.3,42.2,0.0
2308,Venezuela,2018,11,299953000000,18.2,Venezuela,6.4,3.3,42.2,0.0
2309,Venezuela,2019,9,299953000000,18.2,Venezuela,6.4,3.3,42.2,0.0
2310,Venezuela,2020,7,299953000000,18.2,Venezuela,6.4,3.3,42.2,0.0
2311,Venezuela,2021,12,299953000000,18.2,Venezuela,6.4,3.3,42.2,0.0
2312,Vietnam,1994,1,4400000000,0.27,Vietnam,38.7,35.4,79.8,49.6
2313,Vietnam,1995,1,4400000000,0.27,Vietnam,38.7,35.4,79.8,49.6
2314,Vietnam,1996,1,4400000000,0.27,Vietnam,38.7,35.4,79.8,49.6
2315,Vietnam,1997,2,4400000000,0.27,Vietnam,38.7,35.4,79.8,49.6
2316,Vietnam,1998,0,4400000000,0.27,Vietnam,38.7,35.4,79.8,49.6
2317,Vietnam,1999,0,4400000000,0.27,Vietnam,38.7,35.4,79.8,49.6
2318,Vietnam,2000,0,4400000000,0.27,Vietnam,38.7,35.4,79.8,49.6
2319,Vietnam,2001,4,4400000000,0.27,Vietnam,38.7,35.4,79.8,49.6
2320,Vietnam,2002,0,4400000000,0.27,Vietnam,38.7,35.4,79.8,49.6
2321,Vietnam,2003,0,4400000000,0.27,Vietnam,38.7,35.4,79.8,49.6
2322,Vietnam,2004,0,4400000000,0.27,Vietnam,38.7,35.4,79.8,49.6
2323,Vietnam,2005,0,4400000000,0.27,Vietnam,38.7,35.4,79.8,49.6
2324,Vietnam,2006,0,4400000000,0.27,Vietnam,38.7,35.4,79.8,49.6
2325,Vietnam,2007,0,4400000000,0.27,Vietnam,38.7,35.4,79.8,49.6
2326,Vietnam,2008,0,4400000000,0.27,Vietnam,38.7,35.4,79.8,49.6
2327,Vietnam,2009,0,4400000000,0.27,Vietnam,38.7,35.4,79.8,49.6
2328,Vietnam,2010,0,4400000000,0.27,Vietnam,38.7,35.4,79.8,49.6
2329,Vietnam,2011,0,4400000000,0.27,Vietnam,38.7,35.4,79.8,49.6
2330,Vietnam,2012,0,4400000000,0.27,Vietnam,38.7,35.4,79.8,49.6
2331,Vietnam,2013,0,4400000000,0.27,Vietnam,38.7,35.4,79.8,49.6
2332,Vietnam,2014,0,4400000000,0.27,Vietnam,38.7,35.4,79.8,49.6
2333,Vietnam,2015,0,4400000000,0.27,Vietnam,38.7,35.4,79.8,49.6
2334,Vietnam,2016,0,4400000000,0.27,Vietnam,38.7,35.4,79.8,49.6
2335,Vietnam,2017,2,4400000000,0.27,Vietnam,38.7,35.4,79.8,49.6
2336,Vietnam,2018,1,4400000000,0.27,Vietnam,38.7,35.4,79.8,49.6
2337,Vietnam,2019,0,4400000000,0.27,Vietnam,38.7,35.4,79.8,49.6
2338,Vietnam,2020,0,4400000000,0.27,Vietnam,38.7,35.4,79.8,49.6
2339,Vietnam,2021,0,4400000000,0.27,Vietnam,38.7,35.4,79.8,49.6
